PID,participant_age,adol_wb_sum,MTES_SocialMediaUse_TimeOnApp.sum.z,MTES_PhoneChecking.mean.z,MTES_PublicUpdates.mean.z,mtes_total_zscores,sas_zscore,rpi_score,rpi_zscore,yrbs_z_score_2000_3000,yrbs_z_score_1000,positiveriskfreq_mean,negativerisk_ever_mean,positiverisk_ever_mean,negativeriskfreq_mean,zuckerman.mean,bas.sum,shs_bed_school,shs_bed_school_reason,shs_bed_school_other,shs_latency_school,shs_wake_school,shs_wake_school_reason,shs_wake_school_other,shs_home_leave,shs_school_transport,shs_bed_weekend,shs_bed_weekend_reason,shs_bed_weekend_other,shs_latency_weekend,shs_wake_weekend,shs_wake_weekend_reason,shs_wake_weekend_other,shs_wake_night,shs_sleepy_day,shs_nap_school,shs_nap_weekend,shs_sleep_needed_hours,shs_sleep_needed_minutess,shs_sleep_amount,shs_sleep_opinion,shs_sleep_school_enough,shs_sleep_weekend_enough,shs_sleep_class,shs_sleep_computer,shs_sleep_study,shs_sleep_test,shs_sleep_travel,shs_sleep_perform,shs_sleep_tvmusic,shs_sleep_game,shs_sleep_car,shs_sleep_convo,shs_caffeine,shs_coffeetea,shs_alcohol,shs_drugs,shs_overslept,shs_mornclass,shs_noonclass,shs_wokeup,shs_3am,shs_noon,shs_draggedout,shs_multiple,shs_insomnia,shs_nightmare,shs_stayawake,shs_dangerous,shs_goodsleep,shs_overslept_bothered,shs_too_tired,shs_stayasleep,shs_sad,shs_hopeless,shs_nervous,shs_worrying,shs_school_start,shs_test,shs_energy,shs_body,shs_job,shs_job_when___1,shs_job_when___2,shs_job_when___3,shs_job_when___4,shs_job_hours_school,shs_job_hours_weekend,shs_job_sleep,shs_job_no_bed,shs_job_no_wake,shs_study,shs_study_when___1,shs_study_when___2,shs_study_when___3,shs_study_when___4,shs_study_school,shs_study_weekend,shs_study_sleep,shs_study_no_bed,shs_study_no_wake,shs_sports,shs_sports_when___1,shs_sports_when___2,shs_sports_when___3,shs_sports_when___4,shs_sports_school,shs_sports_weekend,shs_sports_sleep,shs_sports_no_bed,shs_sports_no_wake,shs_orgactivity,shs_orgactivity_when,shs_orgactivity_school,shs_orgactivity_weekend,shs_orgactivity_sleep,shs_orgactivity_no_bed,shs_orgactivity_no_wake,shs_grades,shs_car,shs_accident,shs_disabilities,shs_healthquality,shs_medication,shs_stayhome_sick,shs_stayhome_other,shs_tv,shs_computer,shs_phone,shs_race___1,shs_race___2,shs_race___3,shs_race___4,shs_race___5,shs_race___6,shs_race___7,shs_race_other,birth_sex,participant_age,Flanker_Z,OBJ_AvgPickups_Z,OBJ_AvgNotifs_Z,OBJ_Usage.DailyHourlyAverage.Z,SSM,overall_dprime,texi_z_score,Bar_z,DD_Indiff_Avg,ema_mood_during_use,ema_mood_use_assosciation,ema_negative_exposure,ema_avg_use,obj
1024,10,5,-1.306542411,0.519248322,-1.179601059,-0.655631716,-2.157007988,2.538461538,-0.087595377,NA,1.761213932,0.785714286,0.166666667,0.5,0.428571429,0.833333333,27,21:00,2,,2,7:00,2,,8:00,3,12:00,4,,2,11:00,3,,0,0,0,0,10,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,6,0,0,3,3,1,2,6,0,0,3,3,2,0,NA,2,3,0,0,0,1,1,1,0,0,1,0,0,0,0,,1,10,0.527407885,NA,NA,NA,0,NA,-1.979346895,1.848392139,744.6666667,,,,,0
1025,9,14,-1.306542411,-1.915122355,-1.179601059,-1.467088608,NA,2.615384615,0.108917051,NA,-1.111780293,0.571428571,0,0.428571429,0,0.166666667,23,20:00,1,,1,7:00,3,,8:00,3,9:00,1,,1,9:00,3,,0,0,0,0,8,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,0,0,1,1,0,0,0,1,0,0,0,0,,1,9,-0.093549525,NA,NA,NA,0,1.855772281,-2.585849826,2.078618918,1,,,,,0
1027,10,9,-0.10311425,0.519248322,1.724675396,0.713603156,-0.890969808,2.307692308,-0.67713266,NA,0.214217042,0.928571429,0.166666667,0.785714286,0.142857143,0.833333333,31,22:00,1,,3,7:00,2,,7:30,3,23:00,2,,1,7:30,4,,0,1,1,1,8,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,3,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,3,0,0,4,0,1,1,1,0,0,0,0,0,0,No,2,10,NA,-0.949007486,-1.070913846,-1.549853258,-1.760796883,NA,-0.593054483,0.236804687,,,,,,1.433333333
1028,9,20,-1.707685131,-0.29220857,-1.179601059,-1.059831587,1.134691279,1.846153846,-1.856207228,NA,5.948573935,1,0.833333333,1,0.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,0,NA,NA,NA,12.33333333,,,,,0
1029,7,5,-1.507113771,-1.915122355,-1.179601059,-1.533945728,NA,2.307692308,-0.67713266,NA,0.435216597,1.214285714,0.166666667,0.571428571,0.428571429,0.333333333,24,20:30,1,,3,7:30,3,,8:30,2,21:00,1,,3,8:00,5,,0,0,0,0,9,30,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,0,1,0,10,4,0,3,3,1,0,0,1,1,6,4,0,3,3,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,7,-0.55349285,NA,NA,NA,0,2.763849647,-0.333124656,1.157711802,614,,,,,0
1030,7,2,-1.607399451,-1.915122355,-1.179601059,-1.567374288,NA,2.538461538,-0.087595377,NA,0.877215709,1.214285714,0,0.785714286,0,0.333333333,24,20:30,1,,3,7:30,3,,8:30,2,21:00,1,,3,8:00,5,,1,0,0,0,9,30,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,1,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,10,4,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,2,7,0.773243274,NA,NA,NA,0,0.037155103,-0.159838104,0.927485023,381.6666667,,,,,0
1031,9,6,-0.905399691,-1.712258132,-1.179601059,-1.26575296,NA,2.846153846,0.698454335,NA,-1.553779404,0.428571429,0,0.214285714,0,0.5,30,9:00,1,,3,7:00,3,,8:00,3,9:00,1,,3,9:00,5,,0,1,2,1,8,1,1,1,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,4,1,1,0,4,1,1,4,2,0,1,1,6,3,4,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,3,1,3,2,2,1,0,0,0,1,4,2,1,3,3,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,4,0,1,1,1,0,1,0,0,0,0,0,,1,9,NA,NA,NA,NA,0,NA,0.273378275,-0.223648871,661,,,,,0
1032,12,4,0.19774279,0.316384099,-1.179601059,-0.221824723,0.501672189,2.384615385,-0.480620232,NA,-0.22778207,1.714285714,0.333333333,0.785714286,0.571428571,0.666666667,30,23:00,5,,3,6:30,2,,8:00,2,23:30,5,,3,9:10,5,,0,1,1,1,5,59,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,4,2,0,0,3,0,3,4,3,3,2,3,4,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,0,3,1,1,0,0,1,0,3,5,0,2,1,0,NA,NA,NA,NA,NA,NA,3,0,NA,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,,2,12,-0.5582003,NA,NA,1.496536606,1.692057616,NA,0.533308102,-1.144555986,380.8333333,,,,,12.5
1035,10,11,-0.203399931,0.924976769,-0.211508907,0.170022644,NA,2.769230769,0.501941907,NA,-0.890780737,1.571428571,0.166666667,0.857142857,0.285714286,0.833333333,17,20:00,1,,2,6:00,3,,7:00,2,22:00,1,,1,9:00,3,,0,0,1,0,9,0,2,1,4,3,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,5,5,0,3,3,1,0,1,0,0,5,0,0,3,3,1,2,5,0,0,3,3,2,0,NA,2,4,0,0,0,1,0,1,0,1,0,0,0,0,0,,1,10,NA,NA,NA,NA,0,-0.407540716,-0.506411207,-1.144555986,624,,,,,0
1036,8,10,-1.005685371,0.519248322,-1.179601059,-0.555346036,0.121860735,2.538461538,-0.087595377,NA,-0.890780737,1,0.166666667,0.5,0.285714286,0.5,19,10:00,1,,1,7:00,3,,7:40,3,11:00,1,,1,8:30,5,,0,0,0,0,8,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,6,2,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,,1,8,1.66661788,NA,NA,NA,0,0.371149906,-1.89270362,1.848392139,55.83333333,,,,,0
1037,12,11,1.10031391,1.127840992,1.079280628,1.10247851,1.008087461,2.692307692,0.305429479,NA,-0.006782514,1.357142857,0.333333333,0.714285714,0.428571429,0.5,19,22:00,1,,2,7:00,2,,8:20,1,4:00,2,,3,14:00,3,,1,1,0,1,6,15,2,1,3,4,1,3,1,0,2,0,2,0,0,0,2,1,0,0,3,1,1,2,2,0,2,3,0,0,1,0,2,3,3,1,0,0,2,2,5,2,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,2,1,1,3,3,1,0,1,0,0,1,2,0,2,2,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,4,0,0,0,1,1,1,1,1,0,0,0,0,0,,1,12,NA,-1.036825367,1.672033151,0.413783582,2.460140959,-0.079509379,-0.24648138,-0.684102429,874.5,,,,,0
1038,12,10,-0.704828331,0.722112545,-1.179601059,-0.387438948,0.121860735,2.384615385,-0.480620232,NA,0.877215709,1.285714286,0.166666667,0.642857143,0.142857143,0.833333333,26,10:00,1,,3,7:20,3,,7:56,3,12:00,2,,2,11:00,5,,1,1,2,1,8,25,3,2,2,3,0,0,2,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,2,3,2,0,1,3,0,2,3,0,3,3,2,0,4,3,4,2,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,2,1,0,1,0,1,0,0,0,0,0,,1,12,0.047899793,-0.402585121,-0.804977156,-0.476276107,-0.734380934,NA,0.446664826,-0.684102429,292.6666667,,,,,5.333333333
1039,10,8,-1.005685371,-1.103665463,-1.179601059,-1.096317297,0.121860735,1.923076923,-1.6596948,NA,0.656216153,1.714285714,0,0.785714286,0,0.5,27,10:00,1,,2,7:30,3,,7:56,3,12:00,2,,1,11:00,5,,3,1,2,1,12,1,3,2,2,1,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,1,0,3,2,0,2,1,3,3,1,0,3,0,2,2,2,0,3,4,5,2,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,2,3,1,0,1,0,1,0,0,0,0,0,,1,10,1.848907902,-0.861189606,-0.911351832,0.120155643,-0.873653153,NA,0.100091723,0.927485023,839.5,,,,,7.5
1040,8,11,-1.306542411,-0.495072793,-1.179601059,-0.993738754,-0.1313469,2.307692308,-0.67713266,NA,-0.22778207,1.5,0.166666667,0.857142857,0.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0.801065891,NA,NA,NA,0,NA,NA,NA,,,,,,0
1041,10,4,-0.805114011,1.939297884,0.756583245,0.630255706,-0.1313469,2.923076923,0.894966763,NA,-0.669781181,1.571428571,0.333333333,0.714285714,0.857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,1.016542139,-0.461130374,-0.56183504,-0.393693249,0.00862436,1.157527216,NA,NA,509.3333333,,,,,5.633333333
1042,9,8,-0.403971291,-1.915122355,-0.856903675,-1.058665773,NA,2.692307692,0.305429479,NA,-1.111780293,1.5,0,0.642857143,0,0.166666667,17,9:00,1,,2,7:00,3,,8:00,3,11:00,2,,3,10:00,4,,1,0,0,0,8,20,2,1,4,4,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,1,2,0,1,0,2,1,0,1,0,4,1,1,1,0,0,0,0,3,1,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,5,0,0,2,2,1,0,0,1,0,20,0,0,3,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,English ,1,9,0.828830056,NA,NA,NA,0,NA,-0.766341035,-0.914329207,281.6666667,,,,,0
1043,7,9,-1.206256731,-1.712258132,-0.534206291,-1.150907051,NA,2.692307692,0.305429479,NA,0.214217042,1.142857143,0.166666667,0.714285714,0.428571429,0,25,21:00,1,,1,6:00,3,,8:00,2,22:00,2,,1,9:00,5,,0,0,0,0,8,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,15,0,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,7,1.708339695,NA,NA,NA,0,NA,-0.85298431,0.236804687,275.6666667,,,,,0
1044,9,13,-1.306542411,-1.915122355,-1.179601059,-1.467088608,0.121860735,2.538461538,-0.087595377,NA,-1.77477896,0.857142857,0.166666667,0.5,0.428571429,0.166666667,24,21:00,1,,2,8:00,3,,9:00,1,21:30,1,,2,21:00,5,,0,0,1,1,9,0,2,1,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,3,1,1,3,0,0,1,0,5,1,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,2,0,0,3,2,1,0,1,1,1,2,1,0,3,3,1,2,3,1,0,3,3,3,0,NA,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,,2,9,-2.121939387,NA,NA,NA,0,NA,1.313097584,-1.605009544,396.3333333,,,,,0
1045,11,9,-0.203399931,-0.089344347,0.756583245,0.154612989,NA,2.846153846,0.698454335,NA,-0.669781181,1.642857143,0.166666667,0.857142857,0.142857143,0.666666667,14,9:00,2,,2,6:00,2,,8:00,5,11:00,5,,1,10:00,5,,0,1,0,0,9,9,2,1,4,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,3,2,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,4,0,0,3,3,1,0,0,1,1,4,3,0,3,3,1,2,2,0,0,3,3,2,0,NA,2,4,0,0,0,1,0,1,0,1,0,0,0,0,0,,1,11,-0.118827834,NA,NA,NA,0,2.364631423,-0.24648138,-0.223648871,525,,,,,0
1046,7,8,-1.707685131,-1.915122355,-1.179601059,-1.600802848,NA,2.923076923,0.894966763,NA,-0.22778207,1.142857143,0.142857143,0.785714286,0.285714286,0.5,19,20:00,1,,1,6:00,3,,6:45,3,20:00,2,,1,7:30,5,,0,0,0,2,10,0,2,1,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,1,2,2,0,3,3,1,0,1,0,0,6,0,0,1,3,1,2,8,0,0,3,3,4,0,NA,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,,2,7,NA,NA,NA,NA,0,NA,0.533308102,-1.835236323,656,,,,,0
1047,10,14,-1.206256731,-1.915122355,1.079280628,-0.680699486,NA,2.538461538,-0.087595377,NA,-1.111780293,0.785714286,0.166666667,0.642857143,0.142857143,0.833333333,22,8:30,1,,2,6:30,3,,7:45,2,10:30,1,,3,10:30,5,,1,0,2,2,8,0,2,1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,4,0,1,1,0,0,0,0,6,2,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,4,2,4,1,3,2,4,0,NA,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,,1,10,2.288996589,NA,NA,NA,0,NA,0.36002155,NA,,,,,,0
1048,9,20,-0.203399931,-1.103665463,-0.534206291,-0.613757228,NA,2.538461538,-0.087595377,NA,-0.448781626,0.928571429,0,0.642857143,0,0.5,26,21:00,1,,3,6:30,3,,7:30,3,0:00,2,,1,10:00,5,,4,0,0,0,8,10,2,1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,2,0,0,0,4,0,2,2,1,0,2,1,6,2,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,"50% black, 25% Puerto Rican, and 25% South African ",1,9,-0.192202478,NA,NA,NA,0,0.940057872,0.793237929,0.927485023,674.8333333,,,,,0
1049,12,8,-0.10311425,-0.495072793,0.756583245,0.052798734,0.375068371,3.230769231,1.681016475,NA,-0.448781626,1.214285714,0.166666667,0.642857143,0.428571429,0.666666667,17,2:00,5,,3,6:00,2,,2:00,2,1:00,7,Because it's the weekend,3,12:00,5,,4,0,3,0,7,40,3,1,1,0,2,2,2,0,2,2,2,2,0,0,0,0,0,0,2,4,1,1,3,1,4,3,0,0,2,1,0,1,4,4,0,0,0,1,6,1,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,3,0,0,4,0,0,1,0,1,0,0,0,0,0,Black ,2,12,0.168274328,0.612199273,1.208543492,NA,0,0.955601534,0.793237929,-2.065463102,323.8333333,,,,,54.35
1050,12,20,-0.10311425,0.316384099,0.433885861,0.21571857,1.641106551,2,-1.463182372,NA,-0.890780737,0.928571429,0,0.5,0,0.833333333,26,23:30,2,,2,7:20,2,,8:35,4,2:00,2,,1,9:00,5,,1,2,2,3,7,30,3,1,2,2,0,0,1,1,2,0,2,0,0,1,1,1,0,0,0,0,0,2,0,1,2,2,0,1,2,0,1,0,1,1,1,0,2,3,6,3,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,2,0,0,3,3,1,0,NA,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,,1,12,-0.600650599,-1.153915874,-1.207681286,NA,0,2.255071885,1.313097584,-1.144555986,742.6666667,,,,,0
1051,12,6,-0.805114011,1.330705215,-1.179601059,-0.218003285,-0.890969808,3.153846154,1.484504047,NA,-0.669781181,0.928571429,0.333333333,0.5,0.285714286,0.5,34,21:30,7,We eat late,3,6:45,3,,7:30,2,0:00,1,,2,8:00,5,,0,1,0,0,10,59,2,1,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,4,2,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,1,2,0,0,0,1,0,0,0,0,0,0,,1,12,-0.909055045,-0.870947148,-0.835369921,-0.980949127,-2.083349769,2.431519543,-0.24648138,-1.144555986,552.8333333,,,,,3.5
1052,9,4,-0.905399691,-0.495072793,-1.179601059,-0.860024514,-0.511158354,2.615384615,0.108917051,NA,-0.669781181,0.857142857,0.166666667,0.571428571,0.142857143,0.666666667,21,8:00,1,,2,5:30,3,,8:00,3,10:00,1,,3,11:00,5,,4,1,1,2,5,59,3,1,3,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,4,0,2,0,0,0,0,0,4,1,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,6,0,0,3,2,2,0,NA,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,,2,9,0.894568893,-0.744099099,-0.918950023,-0.402869122,-1.779380736,1.651890419,0.619951378,0.236804687,,,,,,5.6
1053,11,14,0.29802847,-1.915122355,-0.856903675,-0.824665853,-1.777196534,2.461538462,-0.284107805,NA,-0.006782514,1.142857143,0.5,0.857142857,0.714285714,0.166666667,20,23:00,7,Playing video games,3,8:00,3,,8:30,3,1:00,2,,3,11:00,5,,1,0,0,2,8,0,2,1,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,3,1,1,0,2,1,0,1,1,0,1,0,6,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,5,2,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,0,0,3,3,2,0,NA,2,4,0,0,0,1,1,0,0,1,0,0,0,0,0,,2,11,0.411137024,NA,NA,NA,0,1.64018475,1.053167757,-0.914329207,,,,,,0
1054,9,10,-1.306542411,-0.900801239,-1.179601059,-1.12898157,-0.257950718,2.461538462,-0.284107805,NA,-0.448781626,0.928571429,0.5,0.571428571,0.714285714,0.333333333,14,11:00,7,Playing video games,2,7:00,2,,8:20,3,1:00,7,tired,1,10:00,5,,1,0,0,2,8,0,2,1,3,3,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,2,0,3,0,0,0,0,0,0,0,6,2,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,4,1,1,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,3,0,0,3,3,2,0,NA,2,4,0,0,0,1,1,0,0,1,0,0,0,0,0,,2,9,NA,NA,NA,NA,0,NA,0.706594654,-0.684102429,,,,,,0
1055,8,6,-0.805114011,1.127840992,-1.179601059,-0.285624693,1.261295097,2.538461538,-0.087595377,NA,-1.553779404,0.714285714,0.166666667,0.571428571,0.142857143,0.333333333,29,20:00,2,,1,6:00,3,,8:00,3,10:00,2,,1,8:00,3,,1,0,0,0,8,9,3,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,2,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,,1,8,NA,-0.783129268,-0.949342788,-0.659793569,0.34760199,NA,-0.333124656,0.006577908,,,,,,4.666666667
1056,11,8,0.79945687,0.722112545,0.433885861,0.651818425,-0.511158354,1.846153846,-1.856207228,NA,0.435216597,1.142857143,0.166666667,0.5,0.428571429,0.5,22,10:00,1,,2,6:45,3,,3:00,3,12:00,7,I don't feel tired on the weekends so I just stay up ,3,10:00,5,,1,1,2,2,12,720,2,1,3,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,3,3,3,3,2,4,1,3,3,3,3,0,3,3,3,0,3,3,5,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,3,4,1,3,2,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,4,1,1,0,1,0,1,1,0,0,0,0,,2,11,0.701645175,-0.324524783,-0.637816951,0.014633103,0.165244219,NA,0.013448447,-0.684102429,499,,,,,7.116666667
